club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value,player_age,club_country,club_internationality,player_position_scale,player_international
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Abwehr,30,Silvan Widmer,1993-03-05,Schweiz,3500000.0,30,Deutschland,very international,2,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Abwehr,21,Danny da Costa,1993-07-13,Deutschland,1800000.0,30,Deutschland,very international,2,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,31,Dominik Kohr,1994-01-31,Deutschland,3500000.0,29,Deutschland,very international,3,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,6,Anton Stach,1998-11-15,Deutschland,15000000.0,24,Deutschland,very international,3,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,8,Leandro Barreiro,2000-01-03,Luxemburg,14000000.0,23,Deutschland,very international,3,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,14,Tom Krauß,2001-06-22,Deutschland,7000000.0,22,Deutschland,very international,3,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,4,Aymen Barkok,1998-05-21,Marokko,2000000.0,25,Deutschland,very international,3,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,24,Merveille Papela,2001-01-18,Deutschland,1000000.0,22,Deutschland,very international,3,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,41,Eniss Shabani,2003-05-29,Deutschland,200000.0,20,Deutschland,very international,3,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Mittelfeld,7,Jae-sung Lee,1992-08-10,Südkorea,4000000.0,31,Deutschland,very international,3,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,37,Delano Burgzorg,1998-11-07,Niederlande,1500000.0,24,Deutschland,very international,4,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,43,Brajan Gruda,2004-05-31,Deutschland,500000.0,19,Deutschland,very international,4,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,29,Jonathan Burkardt,2000-07-11,Deutschland,10000000.0,23,Deutschland,very international,4,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,17,Ludovic Ajorque,1994-02-25,Frankreich,9000000.0,29,Deutschland,very international,4,1
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,44,Nelson Weiper,2005-03-17,Deutschland,5000000.0,18,Deutschland,very international,4,0
1.FSV Mainz 05,27,25.4,Bundesliga,11,6,Mewa Arena,33305,6050000.0,Sturm,9,Karim Onisiwo,1992-03-17,Österreich,3500000.0,31,Deutschland,very international,4,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Torwart,16,Edouard Mendy,1992-03-01,Senegal,12000000.0,31,Saudi-Arabien,very international,1,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Torwart,71,Mohammed Al-Rubaie,1997-08-14,Saudi-Arabien,600000.0,25,Saudi-Arabien,very international,1,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Torwart,22,Abdulrahman Al-Sanbi,2001-02-03,Saudi-Arabien,75000.0,22,Saudi-Arabien,very international,1,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,37,Abdulbasit Hindi,1997-02-02,Saudi-Arabien,350000.0,26,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,2,Fahd Al-Hamad,1998-07-01,Saudi-Arabien,325000.0,25,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,41,Manaf Abuyabes,2001-03-16,Saudi-Arabien,100000.0,22,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,6,Ezgjan Alioski,1992-02-12,Nordmazedonien,4000000.0,31,Saudi-Arabien,very international,2,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,15,Ibrahim Al-Zubaidi,1989-04-10,Saudi-Arabien,300000.0,34,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,66,Ahmed Al-Nakhli,2002-03-22,Saudi-Arabien,25000.0,21,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,27,Ali Majrashi,1999-10-01,Saudi-Arabien,225000.0,23,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,0,Bassam Al-Hurayji,2000-03-29,Saudi-Arabien,150000.0,23,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,46,Rayan Hamed,2002-04-13,Saudi-Arabien,150000.0,21,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Abwehr,77,Adal Adal Mohammed Khadhari,2003-10-01,Saudi-Arabien,25000.0,19,Saudi-Arabien,very international,2,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,40,Ali Al-Asmari,1997-01-12,Saudi-Arabien,500000.0,26,Saudi-Arabien,very international,3,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,30,Ziyad Mubarak Al-Johani,2001-11-11,Saudi-Arabien,450000.0,21,Saudi-Arabien,very international,3,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,14,Abdullah Otayf,1992-08-03,Saudi-Arabien,300000.0,31,Saudi-Arabien,very international,3,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,0,Franck Kessié,1996-12-19,Elfenbeinküste,25000000.0,26,Saudi-Arabien,very international,3,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,29,Mohammed Al-Majhad,1998-07-16,Saudi-Arabien,350000.0,25,Saudi-Arabien,very international,3,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Mittelfeld,9,Ryad Boudebouz,1990-02-19,Algerien,1300000.0,33,Saudi-Arabien,very international,3,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,11,Allan Saint-Maximin,1997-03-12,Frankreich,32000000.0,26,Saudi-Arabien,very international,4,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,8,Sumaihan Al-Nabit,1996-03-27,Saudi-Arabien,1200000.0,27,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,92,Modou Barrow,1992-10-13,Gambia,1200000.0,30,Saudi-Arabien,very international,4,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,7,Riyad Mahrez,1991-02-21,Algerien,20000000.0,32,Saudi-Arabien,very international,4,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,17,Haitham Asiri,2001-03-25,Saudi-Arabien,500000.0,22,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,19,Fahad Al-Rashidi,1997-05-16,Saudi-Arabien,400000.0,26,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,14,Firas Al-Ghamdi,1999-12-03,Saudi-Arabien,100000.0,23,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,10,Roberto Firmino,1991-10-02,Brasilien,18000000.0,31,Saudi-Arabien,very international,4,1
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,77,Hassan Al-Ali,2001-07-01,Saudi-Arabien,400000.0,22,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,70,Abdullah Al-Mogren,1996-11-16,Saudi-Arabien,200000.0,26,Saudi-Arabien,very international,4,0
Al-Ahli SFC,30,25.6,Saudi Pro League,8,11,King Abdullah Sports City,62242,-93200000.0,Sturm,24,Murad Mohammed Khadhari,2003-10-01,Saudi-Arabien,,19,Saudi-Arabien,very international,4,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Torwart,34,Marcelo Grohe,1987-01-13,Brasilien,500000.0,36,Saudi-Arabien,very international,1,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Torwart,21,Abdullah Al-Jadani,1991-03-06,Saudi-Arabien,50000.0,32,Saudi-Arabien,very international,1,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Torwart,88,Osama Al-Mermesh,2003-07-06,Saudi-Arabien,25000.0,20,Saudi-Arabien,very international,1,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Torwart,0,Mohammed Abu Aseda,2000-06-29,Saudi-Arabien,,23,Saudi-Arabien,very international,1,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Torwart,22,Saleh Al-Ohaymid,1998-05-21,Saudi-Arabien,,25,Saudi-Arabien,very international,1,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,38,Sultan Al-Sulayi,2002-03-11,Saudi-Arabien,50000.0,21,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,26,Ahmed Hegazy,1991-01-25,Ägypten,2500000.0,32,Saudi-Arabien,very international,2,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,20,Ahmed Sharahili,1994-05-08,Saudi-Arabien,900000.0,29,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,0,Ziyad Al-Sahafi,1994-10-17,Saudi-Arabien,750000.0,28,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,5,Omar Hawsawi,1985-09-27,Saudi-Arabien,50000.0,37,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,0,Aseel Abed,1999-11-09,Saudi-Arabien,,23,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,95,Ahmed Bamsaud,1995-11-22,Saudi-Arabien,900000.0,27,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,27,Hamdan Al-Shammrani,1996-12-14,Saudi-Arabien,850000.0,26,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,12,Zakaria Hawsawi,2001-01-12,Saudi-Arabien,325000.0,22,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,32,Hazim Al-Zahrani,1999-04-23,Saudi-Arabien,25000.0,24,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,33,Madallah Al-Olayan,1994-08-25,Saudi-Arabien,500000.0,28,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,13,Muhannad Shanqeeti,1999-03-12,Saudi-Arabien,300000.0,24,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Abwehr,0,Hassan Al-Asmari,2002-10-06,Saudi-Arabien,25000.0,20,Saudi-Arabien,very international,2,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,2,Fabinho,1993-10-23,Brasilien,42000000.0,29,Saudi-Arabien,very international,3,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,7,N'Golo Kanté,1991-03-29,Frankreich,15000000.0,32,Saudi-Arabien,very international,3,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,3,Tarek Hamed,1988-10-24,Ägypten,500000.0,34,Saudi-Arabien,very international,3,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,14,Awad Al-Nashri,2002-03-15,Saudi-Arabien,400000.0,21,Saudi-Arabien,very international,3,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,0,Sultan Al-Farhan,1996-09-25,Saudi-Arabien,175000.0,26,Saudi-Arabien,very international,3,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,10,Igor Coronado,1992-08-18,Brasilien,6000000.0,30,Saudi-Arabien,very international,3,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Mittelfeld,36,Marwan Al-Sahafi,2004-02-17,Saudi-Arabien,100000.0,19,Saudi-Arabien,very international,3,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,11,Jota,1999-03-30,Portugal,13000000.0,24,Saudi-Arabien,very international,4,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,77,Saleh Jamaan Al-Amri,1993-10-14,Saudi-Arabien,1000000.0,29,Saudi-Arabien,very international,4,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,24,Abdulrahman Al-Oboud,1995-06-01,Saudi-Arabien,1300000.0,28,Saudi-Arabien,very international,4,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,9,Karim Benzema,1987-12-19,Frankreich,25000000.0,35,Saudi-Arabien,very international,4,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,90,Romarinho,1990-12-12,Brasilien,4200000.0,32,Saudi-Arabien,very international,4,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,99,Abderrazak Hamdallah,1990-12-17,Marokko,3000000.0,32,Saudi-Arabien,very international,4,1
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,70,Haroune Camara,1998-01-01,Saudi-Arabien,350000.0,25,Saudi-Arabien,very international,4,0
Ittihad Club,33,27.4,Saudi Pro League,10,13,King Abdullah Sports City,62241,-75800000.0,Sturm,80,Mohammed Al-Saiari,1993-05-02,Saudi-Arabien,100000.0,30,Saudi-Arabien,very international,4,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Torwart,40,Benjamin Lecomte,1991-04-26,Frankreich,4000000.0,32,Frankreich,very international,1,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Torwart,16,Dimitry Bertaud,1998-06-06,Frankreich,1500000.0,25,Frankreich,very international,1,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Torwart,1,Belmin Dizdarevic,2001-08-09,Bosnien-Herzegowina,200000.0,22,Frankreich,very international,1,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,14,Maxime Estève,2002-05-26,Frankreich,7000000.0,21,Frankreich,very international,2,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,4,Kiki Kouyaté,1997-04-15,Mali,5000000.0,26,Frankreich,very international,2,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,6,Christopher Jullien,1993-03-22,Frankreich,3500000.0,30,Frankreich,very international,2,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,27,Becir Omeragic,2002-01-20,Schweiz,3000000.0,21,Frankreich,very international,2,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,75,Mamadou Sakho,1990-02-13,Frankreich,2500000.0,33,Frankreich,very international,2,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,3,Issiaga Sylla,1994-01-01,Guinea,2500000.0,29,Frankreich,very international,2,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,17,Théo Sainte-Luce,1998-10-20,Frankreich,2000000.0,24,Frankreich,very international,2,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,77,Falaye Sacko,1995-05-01,Mali,4000000.0,28,Frankreich,very international,2,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Abwehr,29,Enzo Tchato,2002-11-23,Kamerun,2500000.0,20,Frankreich,very international,2,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,13,Joris Chotard,2001-09-24,Frankreich,9000000.0,21,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,23,Gabriel Barès,2000-08-29,Schweiz,400000.0,22,Frankreich,very international,3,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,12,Jordan Ferri,1992-03-12,Frankreich,5000000.0,31,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,22,Khalil Fayad,2004-06-09,Frankreich,4500000.0,19,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,18,Léo Leroy,2000-02-14,Frankreich,1200000.0,23,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,11,Téji Savanier,1991-12-22,Frankreich,10000000.0,31,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Mittelfeld,19,Sacha Delaye,2002-04-23,Frankreich,400000.0,21,Frankreich,very international,3,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,7,Arnaud Nordin,1998-06-17,Frankreich,7000000.0,25,Frankreich,very international,4,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,9,Mousa Al-Tamari,1997-06-10,Jordanien,2500000.0,26,Frankreich,very international,4,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,21,Elye Wahi,2003-01-02,Frankreich,35000000.0,20,Frankreich,very international,4,0
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,8,Akor Adams,2000-01-29,Nigeria,4000000.0,23,Frankreich,very international,4,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,99,Wahbi Khazri,1991-02-08,Tunesien,2500000.0,32,Frankreich,very international,4,1
HSC Montpellier,25,25.1,Ligue 1,11,5,Stade de la Mosson,32939,1800000.0,Sturm,20,Yanis Guermouche,2001-04-15,Algerien,150000.0,22,Frankreich,very international,4,1
AC Monza,33,26.0,Serie A,11,3,U-Power Stadium - Brianteo,16917,-41000000.0,Torwart,16,Michele Di Gregorio,1997-07-27,Italien,8000000.0,26,Italien,very international,1,0
AC Monza,33,26.0,Serie A,11,3,U-Power Stadium - Brianteo,16917,-41000000.0,Torwart,0,Stefano Gori,1996-03-09,Italien,900000.0,27,Italien,very international,1,0
AC Monza,33,26.0,Serie A,11,3,U-Power Stadium - Brianteo,16917,-41000000.0,Torwart,91,Alessandro Sorrentino,2002-04-03,Italien,500000.0,21,Italien,very international,1,0
