club_name,club_number_player,club_avg_age,club_league,club_number_foreign_players,club_number_national_players,club_stadium,club_stadium_seats,club_current_transfer_balance,player_position,player_number,player_name,player_dob,player_country,player_value
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,8,Enzo Fernández,17.01.2001 (22),Argentinien,"80,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,20,Andrey Santos,03.05.2004 (19),Brasilien,"15,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,16,Lesley Ugochukwu,26.03.2004 (19),Frankreich,"9,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,23,Conor Gallagher,06.02.2000 (23),England,"32,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,18,Christopher Nkunku,14.11.1997 (25),Frankreich,"80,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Mittelfeld,17,Carney Chukwuemeka,20.10.2003 (19),England,"15,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,7,Raheem Sterling,08.12.1994 (28),England,"55,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,10,Mykhaylo Mudryk,05.01.2001 (22),Ukraine,"50,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,-,Callum Hudson-Odoi,07.11.2000 (22),England,"15,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,11,Noni Madueke,10.03.2002 (21),England,"30,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,-,Hakim Ziyech,19.03.1993 (30),Marokko,"16,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,-,Romelu Lukaku,13.05.1993 (30),Belgien,"40,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,15,Nicolas Jackson,20.06.2001 (22),Senegal,"30,00 Mio. €"
FC Chelsea,30,"23,8",Premier League,19,18,Stamford Bridge,40.853 Plätze,"+46,90 Mio. €",Sturm,19,Armando Broja,10.09.2001 (21),Albanien,"28,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Torwart,1,Manuel Neuer,27.03.1986 (37),Deutschland,"7,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Torwart,26,Sven Ulreich,03.08.1988 (35),Deutschland,700 Tsd. €
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,4,Matthijs de Ligt,12.08.1999 (23),Niederlande,"75,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,2,Dayot Upamecano,27.10.1998 (24),Frankreich,"60,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,3,Min-jae Kim,15.11.1996 (26),Südkorea,"60,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,28,Tarek Buchmann,28.02.2005 (18),Deutschland,nan
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,19,Alphonso Davies,02.11.2000 (22),Kanada,"70,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,22,Raphaël Guerreiro,22.12.1993 (29),Portugal,"20,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,5,Benjamin Pavard,28.03.1996 (27),Frankreich,"40,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,40,Noussair Mazraoui,14.11.1997 (25),Marokko,"28,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,44,Josip Stanisic,02.04.2000 (23),Kroatien,"12,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Abwehr,20,Bouna Sarr,31.01.1992 (31),Senegal,"2,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,6,Joshua Kimmich,08.02.1995 (28),Deutschland,"75,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,8,Leon Goretzka,06.02.1995 (28),Deutschland,"45,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,38,Ryan Gravenberch,16.05.2002 (21),Niederlande,"30,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,27,Konrad Laimer,27.05.1997 (26),Österreich,"28,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,42,Jamal Musiala,26.02.2003 (20),Deutschland,"110,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,37,Malik Tillman,28.05.2002 (21),Vereinigte Staaten,"5,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,14,Paul Wanner,23.12.2005 (17),Deutschland,"3,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Mittelfeld,46,Arijon Ibrahimovic,11.12.2005 (17),Deutschland,"1,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,11,Kingsley Coman,13.06.1996 (27),Frankreich,"65,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,32,Gabriel Vidovic,01.12.2003 (19),Kroatien,"2,50 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,10,Leroy Sané,11.01.1996 (27),Deutschland,"65,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,7,Serge Gnabry,14.07.1995 (28),Deutschland,"55,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,25,Thomas Müller,13.09.1989 (33),Deutschland,"12,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,39,Mathys Tel,27.04.2005 (18),Frankreich,"20,00 Mio. €"
FC Bayern München,27,"25,3",Bundesliga,16,20,Allianz Arena,75.024 Plätze,"+51,75 Mio. €",Sturm,13,Eric Maxim Choupo-Moting,23.03.1989 (34),Kamerun,"5,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Torwart,24,André Onana,02.04.1996 (27),Kamerun,"35,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Torwart,26,Dean Henderson,12.03.1997 (26),England,"18,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Torwart,38,Matej Kovar,17.05.2000 (23),Tschechien,"1,80 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Torwart,22,Tom Heaton,15.04.1986 (37),England,500 Tsd. €
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,6,Lisandro Martínez,18.01.1998 (25),Argentinien,"50,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,19,Raphaël Varane,25.04.1993 (30),Frankreich,"35,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,5,Harry Maguire,05.03.1993 (30),England,"20,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,2,Victor Lindelöf,17.07.1994 (29),Schweden,"18,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,3,Eric Bailly,12.04.1994 (29),Elfenbeinküste,"5,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,27,Jonny Evans,03.01.1988 (35),Nordirland,"2,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,43,Teden Mengi,30.04.2002 (21),England,"2,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,23,Luke Shaw,12.07.1995 (28),England,"42,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,12,Tyrell Malacia,17.08.1999 (23),Niederlande,"22,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,33,Brandon Williams,03.09.2000 (22),England,"7,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,42,Álvaro Fernandez,23.03.2003 (20),Spanien,"7,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,20,Diogo Dalot,18.03.1999 (24),Portugal,"40,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Abwehr,29,Aaron Wan-Bissaka,26.11.1997 (25),England,"25,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,18,Casemiro,23.02.1992 (31),Brasilien,"40,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,39,Scott McTominay,08.12.1996 (26),Schottland,"25,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,14,Christian Eriksen,14.02.1992 (31),Dänemark,"22,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,17,Fred,05.03.1993 (30),Brasilien,"20,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,34,Donny van de Beek,18.04.1997 (26),Niederlande,"13,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,37,Kobbie Mainoo,19.04.2005 (18),England,800 Tsd. €
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,8,Bruno Fernandes,08.09.1994 (28),Portugal,"75,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,7,Mason Mount,10.01.1999 (24),England,"60,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Mittelfeld,46,Hannibal,21.01.2003 (20),Tunesien,"8,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,10,Marcus Rashford,31.10.1997 (25),England,"80,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,25,Jadon Sancho,25.03.2000 (23),England,"45,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,49,Alejandro Garnacho,01.07.2004 (19),Argentinien,"25,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,21,Antony,24.02.2000 (23),Brasilien,"60,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,16,Amad Diallo,11.07.2002 (21),Elfenbeinküste,"18,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,28,Facundo Pellistri,20.12.2001 (21),Uruguay,"6,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,47,Shola Shoretire,02.02.2004 (19),England,"4,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,11,Mason Greenwood,01.10.2001 (21),England,nan
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,-,Rasmus Højlund,04.02.2003 (20),Dänemark,"45,00 Mio. €"
Manchester United,36,"25,2",Premier League,23,22,Old Trafford,74.879 Plätze,"-168,60 Mio. €",Sturm,9,Anthony Martial,05.12.1995 (27),Frankreich,"15,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Torwart,1,Marc-André ter Stegen,30.04.1992 (31),Deutschland,"35,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Torwart,13,Iñaki Peña,02.03.1999 (24),Spanien,"4,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,4,Ronald Araújo,07.03.1999 (24),Uruguay,"70,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,23,Jules Koundé,12.11.1998 (24),Frankreich,"60,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,15,Andreas Christensen,10.04.1996 (27),Dänemark,"40,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,5,Iñigo Martínez,17.05.1991 (32),Spanien,"10,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,12,Clément Lenglet,17.06.1995 (28),Frankreich,"10,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,24,Eric García,09.01.2001 (22),Spanien,"10,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,3,Alejandro Balde,18.10.2003 (19),Spanien,"50,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,17,Marcos Alonso,28.12.1990 (32),Spanien,"5,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,2,Sergiño Dest,03.11.2000 (22),Vereinigte Staaten,"10,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Abwehr,20,Sergi Roberto,07.02.1992 (31),Spanien,"5,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Mittelfeld,18,Oriol Romeu,24.09.1991 (31),Spanien,"5,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Mittelfeld,8,Pedri,25.11.2002 (20),Spanien,"100,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Mittelfeld,6,Gavi,05.08.2004 (19),Spanien,"90,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Mittelfeld,21,Frenkie de Jong,12.05.1997 (26),Niederlande,"75,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Mittelfeld,14,Ilkay Gündogan,24.10.1990 (32),Deutschland,"20,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,10,Ansu Fati,31.10.2002 (20),Spanien,"35,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,16,Abde Ezzalzouli,17.12.2001 (21),Marokko,"15,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,-,Ousmane Dembélé,15.05.1997 (26),Frankreich,"60,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,11,Raphinha,14.12.1996 (26),Brasilien,"60,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,7,Ferran Torres,29.02.2000 (23),Spanien,"30,00 Mio. €"
FC Barcelona,23,"25,8",LaLiga,12,18,Spotify Camp Nou,99.354 Plätze,"+44,50 Mio. €",Sturm,9,Robert Lewandowski,21.08.1988 (34),Polen,"30,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Torwart,13,Guglielmo Vicario,07.10.1996 (26),Italien,"16,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Torwart,1,Hugo Lloris,26.12.1986 (36),Frankreich,"3,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Torwart,20,Fraser Forster,17.03.1988 (35),England,"1,50 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Torwart,41,Alfie Whiteman,02.10.1998 (24),England,500 Tsd. €
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Torwart,40,Brandon Austin,08.01.1999 (24),England,300 Tsd. €
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,17,Cristian Romero,27.04.1998 (25),Argentinien,"60,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,37,Micky van de Ven,19.04.2001 (22),Niederlande,"30,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,15,Eric Dier,15.01.1994 (29),England,"18,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,6,Davinson Sánchez,12.06.1996 (27),Kolumbien,"15,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,22,Joe Rodon,22.10.1997 (25),Wales,"7,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,25,Japhet Tanganga,31.03.1999 (24),England,"7,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,-,Ashley Phillips,26.06.2005 (18),England,"2,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,73,Destiny Udogie,28.11.2002 (20),Italien,"25,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,33,Ben Davies,24.04.1993 (30),Wales,"15,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,3,Sergio Reguilón,16.12.1996 (26),Spanien,"10,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,23,Pedro Porro,13.09.1999 (23),Spanien,"40,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,12,Emerson Royal,14.01.1999 (24),Brasilien,"20,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Abwehr,24,Djed Spence,09.08.2000 (23),England,"10,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,4,Oliver Skipp,16.09.2000 (22),England,"15,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,5,Pierre-Emile Höjbjerg,05.08.1995 (28),Dänemark,"45,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,30,Rodrigo Bentancur,25.06.1997 (26),Uruguay,"40,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,28,Tanguy Ndombélé,28.12.1996 (26),Frankreich,"22,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,8,Yves Bissouma,30.08.1996 (26),Mali,"18,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,29,Pape Matar Sarr,14.09.2002 (20),Senegal,"15,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,19,Ryan Sessegnon,18.05.2000 (23),England,"18,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,14,Ivan Perisic,02.02.1989 (34),Kroatien,"7,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,71,James Maddison,23.11.1996 (26),England,"60,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Mittelfeld,18,Giovani Lo Celso,09.04.1996 (27),Argentinien,"14,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,7,Heung-min Son,08.07.1992 (31),Südkorea,"50,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,72,Manor Solomon,24.07.1999 (24),Israel,"18,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,11,Bryan Gil,11.02.2001 (22),Spanien,"15,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,21,Dejan Kulusevski,25.04.2000 (23),Schweden,"50,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,10,Harry Kane,28.07.1993 (30),England,"90,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,9,Richarlison,10.05.1997 (26),Brasilien,"48,00 Mio. €"
Tottenham Hotspur,35,"25,5",Premier League,24,21,Tottenham Hotspur Stadium,62.062 Plätze,"-182,00 Mio. €",Sturm,36,Alejo Véliz,19.09.2003 (19),Argentinien,"7,00 Mio. €"
FC Liverpool,22,"26,3",Premier League,17,14,Anfield,54.074 Plätze,"-51,30 Mio. €",Torwart,1,Alisson,02.10.1992 (30),Brasilien,"35,00 Mio. €"
FC Liverpool,22,"26,3",Premier League,17,14,Anfield,54.074 Plätze,"-51,30 Mio. €",Torwart,62,Caoimhín Kelleher,23.11.1998 (24),Irland,"12,00 Mio. €"
